Energy (eV),n 10°,Dichroism 10°,Birefringence 10°,n 80°,Dichroism 80°,Birefringence 80°
296.2,"(np.complex128(0.001043339552990102+0.0025805215651319787j), np.complex128(0.002081406715448166+0.0013731427450655038j))",0.0012073788200664749,-0.001038067162458064,"(np.complex128(0.002081406715448166+0.0013731427450655038j), np.complex128(0.001043339552990102+0.0025805215651319787j))",-0.0012073788200664749,0.001038067162458064
296.3,"(np.complex128(0.0010512360296644249+0.002569336364900262j), np.complex128(0.0020720564989657026+0.0013671379682610476j))",0.0012021983966392146,-0.0010208204693012777,"(np.complex128(0.0020720564989657026+0.0013671379682610478j), np.complex128(0.0010512360296644249+0.002569336364900262j))",-0.0012021983966392143,0.0010208204693012777
296.4,"(np.complex128(0.0010585727624954004+0.0025595217274722143j), np.complex128(0.0020629093062493266+0.0013618157896625013j))",0.001197705937809713,-0.0010043365437539262,"(np.complex128(0.0020629093062493266+0.0013618157896625013j), np.complex128(0.0010585727624954006+0.0025595217274722143j))",-0.001197705937809713,0.001004336543753926
296.5,"(np.complex128(0.0010655157305612427+0.0025510981542866467j), np.complex128(0.0020539045976050913+0.0013565288481141842j))",0.0011945693061724625,-0.0009883888670438486,"(np.complex128(0.0020539045976050913+0.0013565288481141842j), np.complex128(0.0010655157305612427+0.0025510981542866467j))",-0.0011945693061724625,0.0009883888670438486
296.6,"(np.complex128(0.0010722649198658008+0.00254399998748219j), np.complex128(0.002044941390805207+0.0013518128584206178j))",0.0011921871290615723,-0.0009726764709394062,"(np.complex128(0.002044941390805207+0.001351812858420618j), np.complex128(0.0010722649198658008+0.00254399998748219j))",-0.0011921871290615721,0.0009726764709394062
296.7,"(np.complex128(0.0010790114982978613+0.002538173949571347j), np.complex128(0.0020361878642166926+0.0013473907798097094j))",0.0011907831697616374,-0.0009571763659188314,"(np.complex128(0.0020361878642166926+0.0013473907798097094j), np.complex128(0.0010790114982978613+0.002538173949571347j))",-0.0011907831697616374,0.0009571763659188314
296.8,"(np.complex128(0.0010859415071154718+0.0025334809764567586j), np.complex128(0.002027529191336427+0.0013432555073896496j))",0.001190225469067109,-0.0009415876842209551,"(np.complex128(0.0020275291913364273+0.0013432555073896496j), np.complex128(0.0010859415071154718+0.0025334809764567586j))",-0.001190225469067109,0.0009415876842209555
296.9,"(np.complex128(0.001093109744528753+0.0025297025877781968j), np.complex128(0.0020190534575965746+0.0013395880888973479j))",0.0011901144988808489,-0.0009259437130678216,"(np.complex128(0.0020190534575965746+0.0013395880888973479j), np.complex128(0.001093109744528753+0.0025297025877781968j))",-0.0011901144988808489,0.0009259437130678216
297.0,"(np.complex128(0.0011006225864453691+0.002526921030233297j), np.complex128(0.0020107734757052686+0.0013361328441906827j))",0.0011907881860426142,-0.0009101508892598994,"(np.complex128(0.0020107734757052686+0.001336132844190683j), np.complex128(0.0011006225864453691+0.002526921030233297j))",-0.001190788186042614,0.0009101508892598994
297.1,"(np.complex128(0.0011086239859600612+0.0025248294491293376j), np.complex128(0.002002676102571608+0.0013330711106056615j))",0.0011917583385236761,-0.0008940521166115468,"(np.complex128(0.002002676102571608+0.0013330711106056615j), np.complex128(0.0011086239859600612+0.0025248294491293376j))",-0.0011917583385236761,0.0008940521166115468
297.2,"(np.complex128(0.001117102843574875+0.002523358233475079j), np.complex128(0.0019948176212251775+0.0013302703881292292j))",0.0011930878453458498,-0.0008777147776503026,"(np.complex128(0.0019948176212251775+0.0013302703881292294j), np.complex128(0.0011171028435748751+0.002523358233475079j))",-0.0011930878453458495,0.0008777147776503024
297.3,"(np.complex128(0.0011261043872592919+0.002522379738464628j), np.complex128(0.0019871868508094873+0.001327752658027332j))",0.001194627080437296,-0.0008610824635501954,"(np.complex128(0.0019871868508094873+0.001327752658027332j), np.complex128(0.0011261043872592919+0.002522379738464628j))",-0.001194627080437296,0.0008610824635501954
297.4,"(np.complex128(0.0011356392089727952+0.002521776645642288j), np.complex128(0.001979804026654538+0.0013254702834117485j))",0.0011963063622305397,-0.0008441648176817427,"(np.complex128(0.001979804026654538+0.0013254702834117487j), np.complex128(0.0011356392089727954+0.002521776645642288j))",-0.0011963063622305395,0.0008441648176817425
297.5,"(np.complex128(0.0011457421907370817+0.002521470777505843j), np.complex128(0.0019726085501905392+0.0013233633589491587j))",0.0011981074185566844,-0.0008268663594534576,"(np.complex128(0.0019726085501905397+0.0013233633589491587j), np.complex128(0.0011457421907370817+0.002521470777505843j))",-0.0011981074185566844,0.000826866359453458
297.6,"(np.complex128(0.0011563835421469024+0.002521252549122546j), np.complex128(0.001965657701681749+0.00132159043248621j))",0.001199662116636336,-0.0008092741595348467,"(np.complex128(0.001965657701681749+0.0013215904324862101j), np.complex128(0.0011563835421469024+0.002521252549122546j))",-0.0011996621166363358,0.0008092741595348467
297.7,"(np.complex128(0.0011674865069813314+0.0025210868025582573j), np.complex128(0.0019589596812600546+0.001319925088406963j))",0.0012011617141512944,-0.0007914731742787232,"(np.complex128(0.001958959681260055+0.001319925088406963j), np.complex128(0.0011674865069813314+0.0025210868025582573j))",-0.0012011617141512944,0.0007914731742787236
297.8,"(np.complex128(0.0011790383770339723+0.002520949457701686j), np.complex128(0.0019524822697749222+0.0013185118716607521j))",0.001202437586040934,-0.0007734438927409499,"(np.complex128(0.0019524822697749224+0.0013185118716607523j), np.complex128(0.0011790383770339723+0.002520949457701686j))",-0.0012024375860409339,0.0007734438927409501
297.9,"(np.complex128(0.0011910253366505755+0.0025206818954128622j), np.complex128(0.0019462865589945384+0.0013172553138943825j))",0.0012034265815184797,-0.0007552612223439628,"(np.complex128(0.0019462865589945386+0.0013172553138943827j), np.complex128(0.0011910253366505758+0.0025206818954128622j))",-0.0012034265815184795,0.0007552612223439628
298.0,"(np.complex128(0.0012033573222187154+0.00252026086351505j), np.complex128(0.0019403446213183985+0.0013161226142199885j))",0.0012041382492950616,-0.0007369872990996831,"(np.complex128(0.0019403446213183985+0.0013161226142199885j), np.complex128(0.0012033573222187154+0.00252026086351505j))",-0.0012041382492950616,0.0007369872990996831
298.1,"(np.complex128(0.00121599937924058+0.002519652930595213j), np.complex128(0.0019346096054351275+0.0013150842023963946j))",0.0012045687281988186,-0.0007186102261945474,"(np.complex128(0.0019346096054351275+0.0013150842023963946j), np.complex128(0.00121599937924058+0.002519652930595213j))",-0.0012045687281988186,0.0007186102261945474
298.2,"(np.complex128(0.001228883116622625+0.002518783311292445j), np.complex128(0.0019291211015158923+0.001314236518284025j))",0.0012045467930084201,-0.0007002379848932672,"(np.complex128(0.0019291211015158923+0.0013142365182840252j), np.complex128(0.001228883116622625+0.002518783311292445j))",-0.00120454679300842,0.0007002379848932672
298.3,"(np.complex128(0.0012419640750457419+0.002517684942789518j), np.complex128(0.0019238772045681934+0.0013134058995524812j))",0.0012042790432370367,-0.0006819131295224515,"(np.complex128(0.0019238772045681934+0.0013134058995524812j), np.complex128(0.0012419640750457419+0.002517684942789518j))",-0.0012042790432370367,0.0006819131295224515
298.4,"(np.complex128(0.0012551871755357637+0.0025162644853290667j), np.complex128(0.001918794238826876+0.0013126666918302167j))",0.00120359779349885,-0.0006636070632911122,"(np.complex128(0.001918794238826876+0.0013126666918302167j), np.complex128(0.001255187175535764+0.0025162644853290667j))",-0.00120359779349885,0.000663607063291112
298.5,"(np.complex128(0.001268470541251396+0.0025145751888161916j), np.complex128(0.001913930764156465+0.001312084518355373j))",0.0012024906704608187,-0.000645460222905069,"(np.complex128(0.001913930764156465+0.0013120845183553732j), np.complex128(0.001268470541251396+0.002514575188816192j))",-0.0012024906704608189,0.000645460222905069
298.6,"(np.complex128(0.0012817937543374775+0.002512615807473131j), np.complex128(0.0019093092347828924+0.0013115461870032443j))",0.0012010696204698868,-0.0006275154804454149,"(np.complex128(0.0019093092347828924+0.0013115461870032443j), np.complex128(0.0012817937543374775+0.002512615807473131j))",-0.0012010696204698868,0.0006275154804454149
298.7,"(np.complex128(0.001295110915661475+0.002510363455934575j), np.complex128(0.001904892028289027+0.0013110606431024374j))",0.0011993028128321377,-0.000609781112627552,"(np.complex128(0.001904892028289027+0.0013110606431024374j), np.complex128(0.001295110915661475+0.002510363455934575j))",-0.0011993028128321377,0.000609781112627552
298.8,"(np.complex128(0.001308365555296479+0.0025078446793353817j), np.complex128(0.0019006822174154722+0.0013106277039229915j))",0.0011972169754123903,-0.0005923166621189932,"(np.complex128(0.0019006822174154725+0.0013106277039229915j), np.complex128(0.001308365555296479+0.0025078446793353817j))",-0.0011972169754123903,0.0005923166621189934
298.9,"(np.complex128(0.0013215245049549983+0.002505089069530063j), np.complex128(0.0018966479478689563+0.0013101945879535918j))",0.0011948944815764711,-0.000575123442913958,"(np.complex128(0.0018966479478689565+0.001310194587953592j), np.complex128(0.0013215245049549985+0.002505089069530063j))",-0.001194894481576471,0.000575123442913958
299.0,"(np.complex128(0.0013345783516227976+0.0025021248912825097j), np.complex128(0.0018927778630175945+0.0013098319292731355j))",0.0011922929620093742,-0.0005581995113947968,"(np.complex128(0.0018927778630175945+0.0013098319292731355j), np.complex128(0.0013345783516227976+0.0025021248912825097j))",-0.0011922929620093742,0.0005581995113947968
299.1,"(np.complex128(0.001347479715862438+0.0024989145585961768j), np.complex128(0.0018891041102496325+0.0013095138688807998j))",0.001189400689715377,-0.0005416243943871944,"(np.complex128(0.0018891041102496325+0.0013095138688807998j), np.complex128(0.001347479715862438+0.0024989145585961768j))",-0.001189400689715377,0.0005416243943871944
299.2,"(np.complex128(0.0013601878208510713+0.0024955628479572914j), np.complex128(0.0018856201980080316+0.0013091968301886013j))",0.00118636601776869,-0.0005254323771569603,"(np.complex128(0.0018856201980080318+0.0013091968301886016j), np.complex128(0.0013601878208510713+0.0024955628479572914j))",-0.0011863660177686898,0.0005254323771569605
299.3,"(np.complex128(0.0013727191172275416+0.002492078927243679j), np.complex128(0.0018822964315953435+0.0013088744929376987j))",0.0011832044343059803,-0.000509577314367802,"(np.complex128(0.0018822964315953438+0.0013088744929376987j), np.complex128(0.0013727191172275416+0.002492078927243679j))",-0.0011832044343059803,0.0005095773143678022
299.4,"(np.complex128(0.001385065023697802+0.0024884819127082903j), np.complex128(0.0018791035483911238+0.0013085515126181981j))",0.0011799304000900922,-0.0004940385246933218,"(np.complex128(0.0018791035483911238+0.0013085515126181984j), np.complex128(0.0013850650236978022+0.0024884819127082903j))",-0.001179930400090092,0.0004940385246933216
299.5,"(np.complex128(0.0013971922138679375+0.0024847776108049965j), np.complex128(0.0018760885766870104+0.0013082996400972315j))",0.001176477970707765,-0.0004788963628190729,"(np.complex128(0.0018760885766870104+0.0013082996400972315j), np.complex128(0.0013971922138679375+0.002484777610804997j))",-0.0011764779707077655,0.0004788963628190729
299.6,"(np.complex128(0.0014090916214949374+0.0024810669966227297j), np.complex128(0.0018732497419111731+0.001307963385652698j))",0.0011731036109700317,-0.0004641581204162357,"(np.complex128(0.0018732497419111731+0.001307963385652698j), np.complex128(0.0014090916214949374+0.0024810669966227297j))",-0.0011731036109700317,0.0004641581204162357
299.7,"(np.complex128(0.001420881707322715+0.0024774152675645688j), np.complex128(0.0018704697270730199+0.0013075776541053756j))",0.0011698376134591931,-0.0004495880197503048,"(np.complex128(0.0018704697270730199+0.0013075776541053759j), np.complex128(0.001420881707322715+0.0024774152675645688j))",-0.001169837613459193,0.0004495880197503048
299.8,"(np.complex128(0.0014324604368712113+0.002473551807011685j), np.complex128(0.0018678278616252938+0.0013073351842280085j))",0.0011662166227836765,-0.0004353674247540825,"(np.complex128(0.0018678278616252938+0.0013073351842280087j), np.complex128(0.0014324604368712113+0.002473551807011685j))",-0.0011662166227836763,0.0004353674247540825
299.9,"(np.complex128(0.0014437816399373658+0.002469866925780643j), np.complex128(0.0018653977134400874+0.0013070240339901366j))",0.0011628428917905063,-0.0004216160735027216,"(np.complex128(0.0018653977134400874+0.0013070240339901368j), np.complex128(0.0014437816399373658+0.002469866925780643j))",-0.0011628428917905061,0.0004216160735027216
300.0,"(np.complex128(0.0014549921646421608+0.0024662462602165727j), np.complex128(0.0018630591307611012+0.0013066117473330575j))",0.0011596345128835153,-0.0004080669661189404,"(np.complex128(0.0018630591307611012+0.0013066117473330577j), np.complex128(0.001454992164642161+0.0024662462602165727j))",-0.001159634512883515,0.00040806696611894017
300.1,"(np.complex128(0.0014660672316728818+0.0024626684840128132j), np.complex128(0.0018608054975917496+0.0013062399576709964j))",0.0011564285263418168,-0.0003947382659188678,"(np.complex128(0.0018608054975917496+0.0013062399576709964j), np.complex128(0.0014660672316728818+0.0024626684840128132j))",-0.0011564285263418168,0.0003947382659188678
300.2,"(np.complex128(0.0014770253992094447+0.002459200497927173j), np.complex128(0.0018586828235192753+0.0013058436169179678j))",0.0011533568810092052,-0.00038165742430983063,"(np.complex128(0.0018586828235192753+0.0013058436169179678j), np.complex128(0.0014770253992094447+0.002459200497927173j))",-0.0011533568810092052,0.00038165742430983063
300.3,"(np.complex128(0.0014878303853362645+0.0024557724028892187j), np.complex128(0.0018567529621104242+0.001305448549699906j))",0.0011503238531893126,-0.0003689225767741597,"(np.complex128(0.0018567529621104245+0.0013054485496999063j), np.complex128(0.0014878303853362645+0.0024557724028892187j))",-0.0011503238531893124,0.00036892257677415994
300.4,"(np.complex128(0.0014986007083371412+0.0024526468969020263j), np.complex128(0.0018547617645249827+0.0013047029907237051j))",0.0011479439061783212,-0.0003561610561878415,"(np.complex128(0.0018547617645249827+0.0013047029907237051j), np.complex128(0.0014986007083371412+0.0024526468969020268j))",-0.0011479439061783216,0.0003561610561878415
